"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
438,726,622,633
875,1339,990,802
413,458,607,611
708,458,658,496
518,417,671,523
473,436,588,680
817,848,951,744
167,287,158,372
286,364,186,260
217,313,284,483
276,285,318,104
726,1206,865,507
288,247,366,234
320,556,449,399
394,431,548,679
358,552,460,670
466,413,585,606
463,569,615,420
629,378,711,1627
549,564,726,187
499,392,554,841
335,409,307,174
477,711,524,404
406,701,389,169
111,168,107,80
324,337,345,190
246,269,346,660
585,393,575,783
255,342,286,85
244,165,426,262
578,606,725,959
558,302,802,718
606,1273,590,426
545,717,558,287
345,316,350,232
416,271,565,310
370,477,441,310
483,418,580,626
436,335,655,729
227,259,256,319
312,344,388,442
384,344,415,459
301,339,490,603
239,245,227,312
65,81,106,23
180,94,163,365
245,360,393,535
71,98,158,86
612,964,819,1205
865,1104,1024,1164
1301,2016,1465,2357
796,826,938,746
548,774,602,566
525,323,543,246
344,251,476,708
428,683,511,1026
448,170,624,818
314,253,429,496
330,607,477,928
258,347,380,387
185,160,140,185
444,1026,573,268
84,17,107,145
400,268,540,497
475,1131,489,527
233,106,440,621
236,529,460,736
26,21,100,138
203,257,175,87
158,143,273,249
581,758,686,429
564,266,527,1066
63,86,73,64
309,462,479,107
528,480,700,707
111,50,157,373
333,208,227,155
398,370,771,840
476,699,438,736
400,417,335,211
101,84,153,161
373,279,445,273
263,156,473,775
124,114,151,201
275,291,256,247
307,189,306,711
844,659,916,671
149,203,242,216
392,763,355,436
519,516,526,644
192,299,150,232
375,339,422,314
119,138,115,245
123,162,101,99
259,263,313,216
322,304,423,457
242,309,311,268
364,405,443,454
358,453,462,527
228,372,334,361
397,323,511,383
276,328,396,411
693,1307,905,627
90,54,142,89
200,345,341,183
85,96,71,127
521,208,583,725
235,249,330,621
597,332,716,790
118,130,128,72
204,226,303,332
309,723,445,348
278,248,354,227
211,138,196,125
162,207,211,78
287,504,398,137
199,138,231,130
298,353,376,797
352,285,308,231
251,209,368,647
630,646,784,429
338,788,414,692
301,383,309,118
250,538,431,473
515,730,637,626
733,275,695,428
384,873,390,331
674,558,934,771
242,243,302,335
827,1445,967,548
709,306,896,245
604,862,582,894
523,805,636,819
93,238,248,346
266,389,239,542
90,146,97,169
382,248,462,466
687,2668,830,979
519,415,597,621
465,377,706,331
343,236,390,451
450,1177,616,960
176,132,140,76
270,149,401,373
370,672,434,491
230,138,209,308
391,103,435,431
880,767,1144,1734
476,485,600,508
270,611,483,406
272,286,339,289
336,332,422,515
65,28,85,132
582,710,803,621
281,425,422,184
368,170,437,713
541,1234,563,554
578,445,624,978
1647,2415,1129,1744
315,285,389,486
590,654,747,1137
483,727,596,636
304,126,195,137
333,329,294,611
205,510,279,503
250,301,272,109
198,194,193,249
130,104,127,185
782,1139,763,2211
300,792,309,461
96,100,219,349
155,222,225,191
146,161,239,342
700,771,612,1048
537,532,542,543
353,566,333,208
202,233,309,370
408,677,447,638
485,99,601,682
438,400,226,199
577,215,694,846
577,163,769,1316
553,771,799,369
544,489,591,435
417,653,439,724
332,748,370,154
196,297,216,154
793,575,986,818
857,1998,1067,871
1033,1186,1359,856
398,289,373,453
674,2307,718,658
455,603,418,728
310,575,417,234
1382,1112,1734,1409
573,484,575,1402
695,802,878,1160
272,532,493,1092
254,167,325,387
591,609,784,402
493,309,635,884
357,215,378,434
694,146,852,425
167,94,254,170
561,585,675,439
953,1644,1100,1163
372,296,312,172
314,415,310,883
375,483,515,504
613,1523,766,917
483,1065,583,440
257,344,434,644
253,296,271,168
1074,635,1321,2061
389,863,482,983
129,189,264,512
66,40,62,57
245,203,245,361
550,443,616,1296
178,324,197,220
416,465,648,669
340,502,330,415
441,450,648,439
453,938,783,934
109,59,176,158
587,613,655,444
145,231,259,129
643,483,616,257
442,514,592,371
123,91,203,179
164,123,224,92
233,177,242,121
144,123,196,207
326,184,405,650
352,272,472,301
107,195,131,83
198,285,243,277
748,814,820,557
444,772,476,356
839,1258,806,742
402,599,388,289
227,252,403,369
416,766,356,303
150,222,178,301
788,1250,1117,1494
396,507,442,387
129,188,206,456
586,470,526,267
688,1163,765,772
711,486,846,934
335,282,305,319
306,355,402,311
331,319,524,656
171,277,272,199
388,441,571,492
507,568,492,192
336,379,488,479
83,193,96,52
223,280,311,266
376,467,492,719
449,649,595,483
600,372,802,1049
692,1638,903,1426
256,373,205,309
149,80,272,522
833,1106,807,1253
382,284,466,474
286,260,290,238
748,624,933,1023
454,837,619,1037
222,223,297,177
57,35,67,36
104,104,92,104
346,459,490,348
235,545,414,261
287,297,404,300
185,180,409,434
431,452,480,661
318,237,346,789
313,262,297,252
624,559,956,1109
504,1252,606,202
155,113,230,175
889,1172,993,1101
318,626,323,188
59,50,81,71
566,537,493,1193
181,125,130,17
147,107,146,155
170,353,238,156
222,160,192,288
117,206,191,129
309,601,484,594
900,932,1070,2712
892,982,1288,1336
490,501,657,526
935,1361,910,518
594,846,784,539
333,746,453,442
196,359,290,236
369,381,303,271
167,208,186,308
607,331,757,432
274,301,323,401
140,100,177,153
47,40,66,175
106,118,115,133
504,318,513,777
555,915,635,313
293,183,375,387
287,197,252,231
458,103,500,258
527,723,454,513
308,493,455,1303
542,740,520,282
338,467,443,325
623,376,667,228
1119,1580,1260,594
745,827,915,763
180,166,243,243
257,164,487,521
480,347,549,472
279,646,366,555
256,136,404,371
84,71,109,120
193,301,261,215
64,49,84,22
52,83,76,64
168,318,149,159
727,666,1127,802
283,585,366,665
149,153,173,160
239,432,328,191
443,361,534,369
366,766,427,603
396,508,341,438
342,680,430,895
342,223,604,637
531,328,872,199
771,1304,924,840
897,578,1021,408
774,568,972,1795
72,99,81,49
524,557,640,164
338,581,467,508
158,236,177,163
538,402,548,635
341,297,426,276
770,551,1187,1721
547,1294,669,667
574,810,908,1086
1530,2642,1993,2689
786,863,790,549
238,331,339,432
297,210,277,194
375,1092,376,412
638,578,518,749
205,222,232,217
780,898,1041,826
313,313,402,257
418,651,481,289
303,347,494,431
730,330,802,2491
239,86,281,473
375,502,365,185
155,235,233,144
175,143,283,145
373,519,442,590
144,166,186,134
367,529,446,217
306,498,365,268
303,346,453,460
130,226,173,233
210,279,225,67
695,814,843,447
235,166,254,268
208,334,149,143
505,288,571,409
398,594,370,728
129,64,198,148
173,111,247,423
233,297,322,321
159,199,121,94
68,38,97,48
188,194,323,201
268,230,275,327
714,881,679,787
90,129,167,110
295,330,409,383
325,573,399,355
329,682,333,259
183,192,246,86
443,433,459,228
246,368,330,250
415,482,600,507
821,1023,1049,1609
202,355,239,333
228,184,144,139
243,296,253,169
98,143,103,46
291,327,351,380
272,367,282,384
427,574,461,760
194,178,411,714
224,136,381,400
242,431,310,532
350,291,414,256
252,238,236,199
378,561,561,780
174,72,240,235
641,644,627,493
552,836,579,494
217,219,201,339
593,243,658,1194
309,340,309,319
519,818,599,385
561,429,937,976
396,329,671,473
369,240,427,425
457,346,521,235
293,569,473,415
22,28,53,17
159,152,211,292
557,976,682,497
177,247,316,404
46,51,73,22
340,386,556,293
248,171,298,353
214,86,267,204
151,209,197,164
662,761,908,704
540,807,455,338
645,640,870,692
660,846,638,824
184,104,135,82
255,461,356,173
263,150,242,196
172,115,215,158
369,507,321,222
184,81,159,181
527,170,594,710
444,483,635,848
137,186,175,311
483,535,377,441
151,50,197,149
370,463,433,800
316,162,455,324
245,145,419,250
510,335,771,1006
278,382,298,270
381,480,487,1148
111,54,197,236
213,119,163,206
372,255,469,511
206,178,227,139
346,521,343,339
108,260,123,148
915,459,1108,1006
213,108,248,119
353,107,413,253
288,263,428,485
164,266,276,308
762,809,808,171
246,427,210,388
244,522,282,680
614,980,709,923
251,511,278,252
221,646,207,72
459,600,512,602
479,347,665,423
190,190,194,220
266,221,410,554
369,445,335,202
173,111,197,150
113,220,186,202
64,47,122,234
95,104,200,138
90,191,181,183
276,213,392,143
394,350,413,132
469,254,560,499
1148,1660,1242,1108
397,188,447,708
472,397,600,338
449,693,481,323
229,325,212,19
282,383,325,303
311,196,370,601
126,235,124,78
786,460,831,879
602,864,696,1183
84,118,122,221
194,267,207,337
369,739,367,420
661,896,292,135
118,236,166,171
320,46,388,113
140,34,120,137
351,175,525,911
150,226,210,125
338,114,361,237
559,1156,480,139
187,53,287,280
154,86,174,86
301,221,290,241
64,148,60,51
190,273,261,100
65,74,141,246
156,181,196,325
477,1212,424,784
200,429,291,254
285,564,382,418
109,274,141,125
207,246,379,427
576,757,541,630
570,491,487,256
717,523,729,584
359,432,378,468
161,259,135,99
140,333,208,366
367,216,378,379
135,169,250,195
168,155,92,259
199,239,312,361
200,234,215,88
196,334,269,293
246,271,263,288
382,388,572,140
360,505,544,298
274,448,426,541
122,89,118,91
370,362,517,380
425,419,618,526
97,116,188,131
165,202,303,142
366,139,324,266
338,510,605,725
739,1102,1054,1940
320,374,454,536
99,28,230,89
56,55,142,136
307,383,390,364
982,554,1187,2084
503,811,613,1149
449,363,606,142
984,800,1595,1718
809,1387,1063,529
261,205,286,198
339,422,361,529
183,288,236,86
171,276,195,382
168,158,180,163
209,264,172,98
192,223,134,79
350,307,384,152
152,333,196,206
231,167,198,200
320,455,437,877
146,59,203,278
361,290,491,933
430,553,592,900
296,238,264,265
41,59,36,23
470,334,521,484
222,186,278,175
73,63,109,70
283,160,419,553
350,723,506,519
197,105,208,327
559,543,670,222
352,281,440,122
141,99,289,222
125,92,76,54
430,511,591,685
203,611,218,156
169,180,209,157
366,139,285,366
259,190,421,458
202,225,200,88
294,360,427,587
75,120,61,76
161,97,199,12
85,114,133,66
144,185,252,141
593,684,664,1099
194,191,343,279
322,458,413,703
300,482,379,472
523,634,735,849
308,758,482,855
871,1110,946,622
170,76,172,293
154,108,220,33
204,202,214,83
229,163,213,369
147,149,139,123
283,264,308,136
136,203,221,171
91,150,86,44
257,405,216,272
221,329,391,251
133,119,151,94
353,531,534,687
387,645,566,323
234,335,293,150
94,199,172,106
308,341,374,215
296,428,300,469
426,680,546,551
141,304,185,367
207,421,281,165
238,318,287,466
297,133,268,196
352,464,476,796
326,264,427,546
399,827,480,621
352,525,392,813
382,775,389,649
65,79,39,75
153,298,239,302
484,38,483,660
77,78,144,154
199,249,287,291
78,105,151,114
216,351,187,226
229,152,316,491
314,258,357,200
731,384,882,1015
255,364,196,122
214,225,246,193
139,114,183,51
250,238,253,236
281,62,339,314
73,62,65,86
128,104,188,236
122,40,139,209
32,7,62,47
98,150,106,52
560,606,572,356
452,142,603,402
87,117,152,198
156,76,183,404
377,378,631,858
235,177,334,560
426,745,365,512
629,1069,589,555
510,406,544,669
280,229,317,136
98,221,131,78
144,155,163,99
602,608,775,1038
79,119,69,65
253,265,325,338
482,1265,481,279
444,579,407,297
587,616,548,283
276,487,282,109
406,591,525,273
716,818,737,384
433,805,525,924
736,1231,1014,1400
460,634,661,526
679,388,832,781
776,884,892,727
662,454,939,1312
546,311,826,1357
238,165,301,547
570,824,668,828
1241,1084,1477,1781
411,324,538,775
145,86,305,240
107,110,125,92
77,84,106,165
243,209,186,248
462,935,491,664
314,840,454,428
328,284,424,635
238,305,263,461
219,401,336,378
611,594,708,503
136,157,167,242
217,193,204,145
201,379,264,164
432,574,567,735
517,545,626,814
227,246,211,148
39,56,90,82
203,217,243,137
215,277,266,139
201,98,169,122
119,125,143,359
218,172,196,161
96,78,74,83
105,282,125,154
151,133,211,363
120,151,158,115
588,1078,748,348
942,820,1390,1789
212,208,205,210
1034,1125,1156,1017
391,669,436,729
408,432,362,110
199,287,222,367
160,325,166,216
523,723,554,1072
503,158,648,834
279,240,380,564
214,379,281,216
163,487,274,200
127,87,157,172
179,368,236,418
194,410,252,263
260,651,196,210
331,370,454,620
201,221,214,272
937,747,1030,1221
394,221,333,317
529,488,564,472
135,134,172,294
50,92,59,97
166,86,203,345
196,203,289,334
302,287,332,725
159,147,172,88
374,961,461,416
139,91,180,223
377,579,572,876
382,724,372,497
122,80,148,190
192,56,182,380
45,138,96,43
240,366,215,200
239,503,344,475
98,132,158,65
29,14,33,37
398,568,612,379
677,774,749,737
155,190,219,185
339,362,312,248
232,176,261,208
99,99,241,477
173,302,200,197
190,312,259,275
719,1516,807,975
309,241,191,324
423,480,380,310
139,132,280,384
276,800,327,360
314,157,305,364
422,714,442,313
627,524,765,731
367,652,348,229
129,100,189,397
589,899,596,411
1105,2284,1234,733
849,2258,1115,1954
329,547,601,962
262,252,243,141
376,156,781,1140
759,532,973,848
81,72,129,70
166,72,159,225
209,84,241,299
97,202,181,177
245,223,284,435
48,34,51,32
53,30,63,95
230,189,330,179
117,42,147,115
225,211,407,193
176,219,208,286
744,825,839,1087
130,160,153,182
149,147,239,99
518,318,534,803
204,209,222,154
35,17,128,230
148,295,250,408
174,177,231,211
236,309,386,196
237,399,213,350
555,793,788,1408
517,560,618,388
274,413,309,195
104,67,52,65
412,223,450,369
630,1441,795,1136
291,215,398,159
146,295,150,103
307,453,433,424
101,126,186,223
100,23,137,293
325,188,503,377
117,169,133,83
194,139,181,265
399,170,621,1006
206,220,231,313
518,898,643,503
572,1305,618,775
362,628,418,773
231,164,384,554
291,314,289,408
87,55,95,122
158,278,201,295
44,176,40,183
69,81,161,170
107,175,128,97
169,269,272,113
90,153,144,202
210,186,240,145
176,181,196,354
269,308,389,74
678,515,886,765
312,456,319,598
240,428,300,325
316,398,415,350
230,449,400,562
801,1510,965,833
444,500,416,451
531,584,750,656
263,253,284,410
106,54,130,202
281,560,289,459
166,257,254,87
343,463,323,141
135,115,217,16
330,336,403,290
62,85,201,58
246,251,359,310
242,188,352,467
459,388,579,437
171,302,363,221
161,173,269,145
176,117,150,173
336,799,446,335
277,564,256,321
463,378,535,174
145,159,256,336
124,153,75,92
234,158,328,471
76,34,78,68
538,338,726,534
129,53,228,347
109,79,123,127
189,96,241,217
158,102,63,109
90,140,94,285
248,316,267,208
300,273,425,346
411,514,420,600
146,102,136,120
304,673,337,209
367,733,358,421
277,402,247,189
338,269,440,428
283,244,350,385
146,99,239,245
244,364,300,289
270,464,266,163
302,352,346,345
663,673,798,604
187,237,214,213
488,738,794,635
205,194,129,238
104,112,134,64
364,624,494,1052
126,122,230,195
688,766,716,2207
202,113,197,205
557,486,644,350
247,246,174,255
135,184,184,164
231,148,271,184
497,543,543,590
612,568,852,1119
487,467,547,413
288,75,292,199
309,520,510,368
447,463,611,1509
518,281,605,646
516,498,540,257
708,692,1104,1300
669,635,763,1093
90,50,96,154
161,129,215,74
203,253,256,358
130,155,129,82
388,359,549,999
150,310,219,139
258,202,398,298
140,151,167,78
168,167,158,248
518,164,653,775
528,1071,562,358
556,1478,799,417
533,437,715,750
369,788,587,913
460,311,524,931
372,376,468,255
1034,1057,979,903
373,653,466,211
915,1092,1137,1894
232,76,295,627
128,136,210,97
387,861,567,1086
443,507,543,332
337,488,419,312
381,409,414,331
608,243,736,1571
319,268,418,446
274,375,365,352
545,676,663,1044
112,194,144,199
232,453,331,170
263,503,281,164
179,149,298,236
156,274,157,147
282,495,361,560
456,319,436,656
381,450,254,353
291,642,503,658
75,228,126,216
202,337,240,264
223,242,263,141
98,162,138,101
305,379,408,550
1044,763,1260,1866
411,526,467,185
527,666,605,436
121,167,152,105
533,845,575,674
235,199,340,637
316,103,394,829
625,1356,907,913
354,524,372,400
185,184,332,454
263,459,211,368
85,79,94,83
242,199,277,441
210,144,181,247
228,470,328,359
206,189,244,198
168,174,231,211
153,256,222,162
245,545,246,181
190,142,166,90
354,578,503,482
363,338,423,223
234,452,314,490
388,706,463,234
171,275,265,235
220,172,205,211
219,186,312,712
154,210,237,191
202,147,261,277
155,136,148,122
120,50,171,281
266,117,312,399
328,209,289,757
173,227,278,246
321,520,340,145
201,163,332,294
214,159,328,397
393,425,584,295
166,217,272,406
399,214,436,535
88,104,151,30
230,327,248,211
291,142,300,418
344,491,386,322
186,319,195,88
196,393,223,217
505,897,550,864
562,487,592,653
217,580,392,744
243,270,400,838
569,454,539,705
252,298,243,224
591,733,613,706
217,474,300,249
168,272,312,209
256,82,245,419
271,461,425,611
219,406,236,180
420,560,476,487
122,93,174,187
597,1289,616,1101
374,474,480,343
378,389,540,694
98,125,62,98
194,352,256,274
332,182,343,157
416,160,471,1704
410,484,457,717
347,258,250,549
271,117,299,337
320,218,526,832
263,274,500,422
297,511,476,217
491,260,520,798
304,200,450,774
59,115,93,165
168,182,131,317
220,292,265,159
253,441,253,474
326,1033,328,198
78,62,96,163
125,144,191,119
153,105,235,185
218,356,248,231
223,259,197,297
265,499,255,295
146,195,129,256
334,229,570,587
334,188,445,369
342,168,406,145
165,264,209,154
209,253,390,635
149,141,179,87
122,89,254,495
695,828,852,790
274,315,364,563
533,631,808,928
112,169,115,101
344,347,360,183
235,94,328,405
523,96,794,1032
323,342,451,331
394,485,397,430
173,176,283,809
601,704,681,716
411,262,682,1436
68,93,64,43
944,1053,1282,3160
296,179,326,251
319,116,438,72
225,54,160,49
514,734,578,209
225,107,242,174
212,374,174,208
161,113,190,222
244,253,398,431
145,156,209,123
147,113,143,98
162,108,261,199
369,173,465,304
230,433,357,57
266,452,414,382
745,522,844,1097
120,147,217,127
248,181,310,467
197,96,376,273
288,256,374,495
200,89,160,166
258,214,317,230
725,414,719,890
147,400,191,24
813,579,850,670
271,466,261,540
220,350,295,271
520,445,489,300
430,345,547,266
287,316,267,315
205,246,290,610
358,427,495,365
463,799,633,263
393,403,429,409
524,129,448,184
276,533,438,312
295,505,370,182
406,713,492,943
208,157,263,191
292,423,403,488
110,106,140,150
360,311,492,522
350,272,423,474
443,418,521,811
295,314,308,226
114,109,156,98
232,130,224,173
240,550,341,342
159,179,204,82
259,226,381,743
156,116,201,138
537,738,646,935
123,231,160,334
421,305,536,522
178,237,313,342
113,121,130,59
1196,1090,1390,1757
110,121,167,255
441,440,606,816
511,179,779,1056
907,632,920,549
145,129,187,75
369,633,440,477
454,594,523,717
742,1022,926,1655
462,637,604,706
351,127,369,617
115,104,220,450
96,76,168,340
403,522,447,183
463,253,457,381
269,356,492,425
50,24,65,23
319,273,407,349
826,507,948,1002
171,315,121,163
145,47,207,106
575,351,857,1671
290,598,412,145
190,69,230,139
556,574,497,382
212,214,308,383
168,153,220,190
314,434,426,949
564,752,739,562
503,368,489,826
517,1354,526,889
110,74,80,103
387,474,361,500
190,142,241,120
379,394,412,435
131,274,99,212
201,424,298,110
386,746,362,484
62,26,75,49
61,27,126,113
179,398,172,134
195,78,164,271
249,434,370,295
144,259,141,57
277,378,237,100
102,74,148,150
297,490,262,528
200,306,323,471
423,1555,307,211
225,224,319,168
331,634,339,530
294,234,325,203
294,141,446,292
79,99,113,241
345,338,456,276
289,320,326,1396
458,482,588,581
487,426,463,474
92,115,122,190
168,160,227,145
278,571,278,296
247,280,346,778
302,447,319,170
243,367,355,630
139,161,134,343
304,475,262,648
372,1393,520,592
656,536,691,487
748,908,944,410
1734,1695,2253,2070
166,122,310,393
428,444,462,305
100,194,215,186
61,44,46,56
265,305,398,559
104,154,238,258
558,1304,656,308
195,96,168,61
321,297,427,499
322,426,454,499
373,725,431,319
347,404,426,237
600,1024,576,426
215,206,345,430
883,1028,1300,3279
33,59,88,62
560,779,610,381
624,252,693,491
203,221,366,240
329,359,443,729
395,794,549,354
148,170,124,75
239,233,345,459
92,78,123,263
44,14,91,118
322,562,517,579
376,645,570,683
327,154,453,667
161,303,174,182
139,176,198,150
607,506,681,552
318,258,328,520
176,240,265,245
435,1054,441,646
141,67,198,56
296,483,299,375
136,147,188,22
322,268,298,130
308,148,175,259
71,40,102,149
167,161,228,184
415,366,463,413
604,1095,647,788
192,87,348,314
247,412,246,251
33,6,59,36
205,430,257,208
246,100,215,131
132,144,265,264
369,205,422,389
111,265,77,67
86,186,75,30
97,67,109,27
170,467,243,70
204,329,232,431
154,223,205,318
173,191,178,138
102,73,26,26
111,167,153,150
238,158,230,420
124,196,97,57
193,182,320,113
123,87,106,180
464,554,396,576
124,137,200,403
448,411,459,569
258,230,199,346
526,835,730,591
391,555,425,509
240,353,214,410
447,1085,758,1197
295,338,265,249
410,390,367,527
109,106,163,139
169,600,167,319
630,764,940,961
692,501,1006,939
699,526,662,329
277,519,364,352
165,256,263,152
569,598,625,421
352,332,444,784
241,275,369,363
215,146,253,288
215,164,254,236
224,358,174,221
371,256,496,737
147,183,253,260
342,174,389,297
137,104,184,110
744,1085,1004,1885
456,377,561,523
362,626,569,1115
325,360,289,271
214,195,211,28
276,86,270,197
158,98,296,444
464,586,707,473
658,532,921,2377
446,760,460,750
182,201,188,735
309,118,462,386
284,294,346,552
405,251,624,919
108,69,173,195
93,119,147,150
578,921,696,480
259,181,344,328
358,490,553,510
214,264,278,238
93,99,261,106
496,774,581,570
299,266,365,639
132,161,160,133
284,163,265,337
334,303,312,1221
443,570,391,296
688,736,622,144
375,358,386,646
161,74,213,222
416,341,413,654
196,126,322,321
470,929,484,423
568,963,618,584
516,387,680,820
395,265,442,301
115,195,231,94
356,412,530,865
210,309,317,376
95,187,81,57
149,282,199,156
111,257,146,64
241,147,360,239
378,135,355,305
133,20,139,173
412,186,411,534
146,175,193,316
294,436,338,239
73,50,61,18
592,653,617,964
168,239,215,225
465,502,606,781
216,451,245,185
845,593,719,333
538,1135,610,1020
160,105,144,221
340,211,526,381
785,817,1023,1666
196,68,234,237
130,116,248,364
522,664,525,217
259,538,337,635
535,664,489,648
272,272,248,214
91,209,277,361
136,83,182,289
89,180,92,92
66,67,66,28
182,170,190,194
254,503,340,438
50,32,49,84
64,70,113,120
590,476,546,793
241,298,155,266
167,402,166,85
77,45,124,141
333,820,408,323
316,208,477,678
275,372,299,342
177,308,180,113
430,424,413,398
456,538,462,292
404,578,375,1004
53,69,74,159
272,291,306,494
336,604,357,566
294,152,375,244
231,390,378,346
518,364,483,414
558,995,593,890
129,199,180,62
221,454,214,179
406,383,420,488
379,224,646,980
67,50,50,136
145,100,265,100
65,95,93,38
135,80,138,82
320,692,385,489
176,232,203,288
225,102,304,286
188,152,270,411
143,185,193,175
307,321,242,97
51,27,52,166
235,201,156,269
444,438,618,698
86,165,119,35
256,214,214,202
125,106,112,182
184,305,199,180
83,211,146,240
274,439,252,417
369,606,376,443
439,234,565,463
628,514,863,1744
477,770,663,1101
175,395,277,301
363,471,409,518
177,344,183,322
326,508,399,247
263,187,393,287
180,246,341,223
174,192,372,234
290,273,341,683
377,433,476,816
157,256,162,83
641,246,665,745
209,121,250,423
324,558,392,537
251,487,400,321
154,380,210,444
72,50,65,194
272,235,409,466
684,901,1032,1266
217,242,247,284
401,550,338,621
333,175,238,448
204,136,304,316
365,255,499,346
215,776,291,269
546,733,776,658
83,146,222,292
207,203,350,202
317,256,417,194
262,343,302,715
173,214,248,231
267,410,312,292
198,335,149,203
319,63,361,442
435,552,478,477
274,207,350,117
306,422,466,837
135,76,228,423
449,195,527,149
37,42,89,103
498,614,617,855
1054,1400,1213,1439
132,340,275,72
144,123,221,247
399,549,558,1619
252,288,294,285
250,396,160,258
288,224,642,307
378,306,428,301
231,442,219,179
121,64,120,81
227,100,277,270
233,91,268,476
270,144,256,238
117,40,186,89
85,27,81,98
57,50,79,79
334,403,506,514
47,24,33,67
108,212,273,186
459,765,425,606
146,107,204,337
345,772,363,561
759,802,687,736
145,230,198,258
481,433,641,838
544,849,560,684
290,428,325,271
50,39,81,19
225,151,382,178
171,222,268,122
162,114,353,631
196,151,295,118
222,462,306,358
101,87,125,77
177,53,291,526
562,575,651,347
262,175,477,1118
343,905,405,577
554,541,726,595
342,471,360,285
151,234,210,175
450,881,525,300
99,119,161,248
450,906,318,164
145,277,220,124
746,934,933,281
395,376,411,416
95,47,169,277
273,374,579,1562
613,998,725,1007
752,1011,734,636
194,144,264,219
413,576,672,769
134,282,197,51
340,230,500,201
175,48,276,227
237,118,264,583
192,91,274,289
101,137,120,183
781,1106,909,910
412,697,485,154
342,419,285,281
114,131,249,115
255,203,343,280
505,358,558,542
313,389,294,261
620,656,625,651
343,180,375,253
439,158,504,466
223,72,249,362
256,266,456,217
253,177,323,310
187,550,206,287
297,557,429,389
413,336,535,425
187,201,193,381
368,342,533,540
60,77,93,74
113,166,150,117
127,290,194,305
615,1129,555,700
83,136,183,181
635,942,1027,1883
201,133,151,279
318,326,301,252
177,127,306,195
371,308,407,646
84,83,136,71
88,163,129,52
318,382,446,441
341,650,379,296
187,208,302,125
583,1244,731,1005
310,681,364,235
424,445,456,489
290,251,448,567
156,178,324,370
245,217,468,819
93,167,160,269
411,348,521,997
135,147,294,233
110,162,114,208
324,218,444,338
446,345,548,348
213,277,306,560
86,15,198,245
213,368,238,215
302,200,359,321
159,151,121,53
260,267,278,106
47,56,68,30
221,236,276,196
82,124,131,161
254,282,417,262
290,236,326,176
530,214,664,882
166,146,168,210
174,337,283,227
971,868,1123,575
407,827,570,365
415,454,520,547
181,139,150,98
652,1182,1012,879
336,372,520,946
563,1208,643,341
294,267,319,396
287,499,255,142
519,359,534,642
257,676,230,207
554,1031,701,376
339,452,520,734
483,419,548,818
555,337,539,334
196,131,251,102
148,196,186,64
318,312,305,501
298,169,404,532
172,79,159,261
92,138,232,207
49,92,57,52
134,241,218,543
278,149,394,361
596,562,771,240
352,143,495,70
156,156,175,240
369,315,528,360
804,1312,1125,943
213,179,267,195
199,131,280,663
736,1267,798,1320
670,321,962,1084
722,1072,961,958
403,452,690,1044
735,734,802,464
94,137,179,71
292,387,357,493
211,375,285,241
258,576,440,822
217,241,292,221
737,970,617,632
137,131,125,117
215,307,204,326
286,256,439,544
307,217,261,506
320,190,581,396
507,1105,421,468
237,280,381,226
276,376,341,173
194,229,362,301
188,318,243,430
217,538,232,311
788,2465,907,733
507,500,619,828
314,171,330,291
115,61,87,100
271,161,384,349
663,1694,628,863
854,1398,1047,683
225,209,300,416
744,735,793,945
440,62,468,499
373,751,449,651
562,383,531,514
196,283,380,433
136,240,238,151
452,586,517,378
112,160,107,98
255,144,286,425
368,327,531,541
54,148,81,36
105,106,158,128
194,380,182,246
220,441,318,240
366,298,609,312
226,271,213,93
238,135,274,298
852,943,1109,1340
328,419,322,244
140,169,212,51
234,153,449,226
128,189,163,107
103,414,162,291
222,272,283,62
355,323,464,556
477,512,600,872
168,304,275,268
322,285,398,249
109,372,65,63
269,96,319,201
277,323,260,67
229,249,294,410
46,103,62,123
308,208,480,376
148,125,119,143
279,129,437,352
116,205,172,107
189,161,242,74
213,301,275,208
15,39,43,39
686,707,796,587
268,417,348,362
373,189,492,545
295,129,280,347
354,717,541,303
167,272,347,286
299,267,340,363
92,27,80,100
388,664,427,596
390,641,476,430
487,782,512,446
643,897,942,684
441,450,494,566
572,738,667,1334
293,658,231,210
430,346,517,265
428,701,509,365
549,552,638,250
121,76,268,281
318,1204,347,363
25,0,54,98
161,279,191,106
726,934,895,749
363,235,516,272
360,358,363,328
718,860,917,1674
961,958,1019,642
132,89,163,103
188,263,154,44
93,154,105,24
159,433,259,226
88,40,132,85
157,219,203,183
76,57,116,70
162,102,209,221
181,42,249,335
301,349,288,128
342,331,484,279
132,178,181,259
527,264,723,936
234,215,312,445
218,171,329,189
180,404,332,428
261,281,328,444
208,187,163,448
192,138,350,459
165,345,235,134
189,179,213,149
223,100,290,268
115,191,116,152
140,214,168,202
196,199,235,167
330,300,373,715
556,607,838,726
114,101,104,26
334,380,321,116
278,251,326,522
23,41,17,57
678,428,873,1380
494,222,466,888
329,487,450,155
194,387,273,585
352,606,456,533
383,589,489,623
485,697,473,870
448,622,506,444
109,208,136,228
393,683,598,661
295,341,278,681
322,207,527,447
228,248,319,261
491,580,696,526
160,350,231,127
88,110,126,126
599,261,573,841
285,245,423,366
136,252,151,222
217,298,305,252
459,512,638,398
208,172,203,317
136,315,165,179
214,498,293,231
347,802,465,473
124,110,161,126
289,634,384,184
